run_id,experiment,task_id,task_type,model_key,model_id,prompt_key,claude_structure,claude_hallucination,claude_completeness,claude_token_efficiency,claude_parse_error,gpt4o_structure,gpt4o_hallucination,gpt4o_completeness,gpt4o_token_efficiency,gpt4o_parse_error,agreement_structure_diff,agreement_hallucination_diff,agreement_completeness_diff,agreement_mean_diff,agreement_exact_match,output_tokens,total_tokens,latency_s,api,temperature
1,exp2,T13,logical_validity,gemini-pro,gemini-2.5-flash,base_a,4,3,2,0.401,False,3,2,3,0.3565,False,1.0,1.0,1.0,1.0,False,1772,2003,11.744,gemini,0.7
1,exp2,T14,logical_validity,gemini-pro,gemini-2.5-flash,base_a,4,3,2,0.3931,False,4,4,3,0.4804,False,0.0,1.0,1.0,0.667,False,2062,2286,12.852,gemini,0.7
1,exp2,T15,statistical_reasoning,gemini-pro,gemini-2.5-flash,base_a,3,4,2,0.3945,False,4,4,3,0.4822,False,1.0,0.0,1.0,0.667,False,2006,2255,12.846,gemini,0.7
1,exp2,T16,statistical_reasoning,gemini-pro,gemini-2.5-flash,base_a,4,3,2,0.392,False,4,4,3,0.4791,False,0.0,1.0,1.0,0.667,False,2108,2462,12.541,gemini,0.7
1,exp2,T17,statistical_reasoning,gemini-pro,gemini-2.5-flash,base_a,4,3,3,0.4502,False,5,5,3,0.5852,False,1.0,2.0,0.0,1.0,False,1642,1882,9.772,gemini,0.7
1,exp2,T18,code_debugging,gemini-pro,gemini-2.5-flash,base_a,4,5,4,0.5719,False,4,5,4,0.5719,False,0.0,0.0,0.0,0.0,True,1953,2167,10.661,gemini,0.7
1,exp2,T19,code_debugging,gemini-pro,gemini-2.5-flash,base_a,4,3,5,0.5072,False,4,5,4,0.5495,False,0.0,2.0,1.0,1.0,False,2659,2880,13.551,gemini,0.7
1,exp2,T20,code_debugging,gemini-pro,gemini-2.5-flash,base_a,4,3,5,0.5329,False,4,5,4,0.5774,False,0.0,2.0,1.0,1.0,False,1817,2058,10.384,gemini,0.7
1,exp2,T21,factual_calibration,gemini-pro,gemini-2.5-flash,base_a,2,4,2,0.3608,False,3,5,3,0.4961,False,1.0,1.0,1.0,1.0,False,1621,1856,10.51,gemini,0.7
1,exp2,T22,factual_calibration,gemini-pro,gemini-2.5-flash,base_a,4,4,2,0.4516,False,5,3,3,0.4967,False,1.0,1.0,1.0,1.0,False,1605,1836,10.595,gemini,0.7
1,exp2,T23,factual_calibration,gemini-pro,gemini-2.5-flash,base_a,3,4,2,0.3833,False,3,4,3,0.4259,False,0.0,0.0,1.0,0.333,False,2504,2698,15.039,gemini,0.7
1,exp2,T24,causal_inference,gemini-pro,gemini-2.5-flash,base_a,4,3,2,0.4047,False,5,4,3,0.5396,False,1.0,1.0,1.0,1.0,False,1657,1855,10.871,gemini,0.7
1,exp2,T25,causal_inference,gemini-pro,gemini-2.5-flash,base_a,4,3,3,0.4824,False,4,5,5,0.6754,False,0.0,2.0,2.0,1.333,False,1001,1204,6.833,gemini,0.7
1,exp2,T26,causal_inference,gemini-pro,gemini-2.5-flash,base_a,4,4,3,0.5188,False,4,5,4,0.6131,False,0.0,1.0,1.0,0.667,False,1173,1347,7.365,gemini,0.7
1,exp2,T27,mathematical_reasoning,gemini-pro,gemini-2.5-flash,base_a,3,4,2,0.3707,False,3,5,3,0.4531,False,0.0,1.0,1.0,0.667,False,3271,3467,15.866,gemini,0.7
1,exp2,T28,mathematical_reasoning,gemini-pro,gemini-2.5-flash,base_a,4,3,3,0.4303,False,5,5,3,0.5593,False,1.0,2.0,0.0,1.0,False,2314,2538,14.228,gemini,0.7
1,exp2,T29,mathematical_reasoning,gemini-pro,gemini-2.5-flash,base_a,4,2,4,0.4393,False,5,5,4,0.6151,False,1.0,3.0,0.0,1.333,False,1972,2160,9.886,gemini,0.7
1,exp2,T30,scientific_reasoning,gemini-pro,gemini-2.5-flash,base_a,4,4,4,0.5669,False,5,4,5,0.6614,False,1.0,0.0,1.0,0.667,False,1158,1310,8.547,gemini,0.7
1,exp2,T31,scientific_reasoning,gemini-pro,gemini-2.5-flash,base_a,3,3,2,0.3527,False,4,5,4,0.5731,False,1.0,2.0,2.0,1.667,False,1922,2124,11.459,gemini,0.7
1,exp2,T32,scientific_reasoning,gemini-pro,gemini-2.5-flash,base_a,3,4,2,0.4155,False,4,5,5,0.6463,False,1.0,1.0,3.0,1.667,False,1366,1566,9.284,gemini,0.7
1,exp2,T33,epistemic_calibration,gemini-pro,gemini-2.5-flash,base_a,4,4,4,0.5592,False,5,5,5,0.699,False,1.0,1.0,1.0,1.0,False,1277,1497,8.128,gemini,0.7
1,exp2,T34,epistemic_calibration,gemini-pro,gemini-2.5-flash,base_a,3,4,2,0.3922,False,4,5,3,0.523,False,1.0,1.0,1.0,1.0,False,2096,2289,13.03,gemini,0.7
1,exp2,T35,epistemic_calibration,gemini-pro,gemini-2.5-flash,base_a,4,4,2,0.4032,False,4,4,3,0.4435,False,0.0,0.0,1.0,0.333,False,3892,4053,24.539,gemini,0.7
1,exp2,T36,structured_analysis,gemini-pro,gemini-2.5-flash,base_a,3,4,2,0.3725,False,4,5,3,0.4967,False,1.0,1.0,1.0,1.0,False,3144,3327,18.627,gemini,0.7
1,exp2,T37,structured_analysis,gemini-pro,gemini-2.5-flash,base_a,2,3,1,0.2492,False,4,4,3,0.4569,False,2.0,1.0,2.0,1.667,False,3055,3266,19.792,gemini,0.7
1,exp2,T08,math_proof_verification,gemini-pro,gemini-2.5-flash,base_b,4,4,2,0.4372,False,4,4,3,0.4809,False,0.0,0.0,1.0,0.333,False,2048,2626,12.491,gemini,0.7
1,exp2,T09,math_proof_verification,gemini-pro,gemini-2.5-flash,base_b,4,5,5,0.6165,False,4,5,3,0.5284,False,0.0,0.0,2.0,0.667,False,1937,2424,9.605,gemini,0.7
1,exp2,T10,math_proof_verification,gemini-pro,gemini-2.5-flash,base_b,4,4,2,0.4344,False,3,3,2,0.3475,False,1.0,1.0,0.0,0.667,False,2150,2618,11.862,gemini,0.7
1,exp2,T11,math_proof_verification,gemini-pro,gemini-2.5-flash,base_b,4,4,5,0.5894,False,3,5,4,0.5441,False,1.0,1.0,1.0,1.0,False,1558,2100,9.282,gemini,0.7
1,exp2,T12,logical_validity,gemini-pro,gemini-2.5-flash,base_b,4,5,4,0.5916,False,4,5,4,0.5916,False,0.0,0.0,0.0,0.0,True,1516,1995,8.149,gemini,0.7
1,exp2,T13,logical_validity,gemini-pro,gemini-2.5-flash,base_b,4,5,2,0.4904,False,3,5,3,0.4904,False,1.0,0.0,1.0,0.667,False,1766,2242,10.686,gemini,0.7
1,exp2,T14,logical_validity,gemini-pro,gemini-2.5-flash,base_b,4,5,2,0.4761,False,5,5,3,0.5626,False,1.0,0.0,1.0,0.667,False,2211,2680,12.411,gemini,0.7
1,exp2,T15,statistical_reasoning,gemini-pro,gemini-2.5-flash,base_b,4,4,2,0.4333,False,4,3,3,0.4333,False,0.0,1.0,1.0,0.667,False,2193,2687,14.27,gemini,0.7
1,exp2,T16,statistical_reasoning,gemini-pro,gemini-2.5-flash,base_b,3,4,2,0.3988,False,3,4,3,0.4431,False,0.0,0.0,1.0,0.333,False,1849,2448,11.205,gemini,0.7
1,exp2,T17,statistical_reasoning,gemini-pro,gemini-2.5-flash,base_b,2,4,1,0.3074,False,4,4,3,0.483,False,2.0,0.0,2.0,1.333,False,1979,2464,11.344,gemini,0.7
1,exp2,T18,code_debugging,gemini-pro,gemini-2.5-flash,base_b,4,5,1,0.4253,False,5,5,4,0.5954,False,1.0,0.0,3.0,1.333,False,2535,2994,12.773,gemini,0.7
1,exp2,T19,code_debugging,gemini-pro,gemini-2.5-flash,base_b,4,4,2,0.4114,False,4,5,4,0.5348,False,0.0,1.0,2.0,1.0,False,3304,3770,42.6,gemini,0.7
1,exp2,T20,code_debugging,gemini-pro,gemini-2.5-flash,base_b,4,3,2,0.3899,False,3,4,3,0.4332,False,1.0,1.0,1.0,1.0,False,2195,2681,12.75,gemini,0.7
1,exp2,T21,factual_calibration,gemini-pro,gemini-2.5-flash,base_b,4,4,2,0.4307,False,3,4,1,0.3446,False,1.0,0.0,1.0,0.667,False,2295,2775,13.811,gemini,0.7
1,exp2,T22,factual_calibration,gemini-pro,gemini-2.5-flash,base_b,4,4,2,0.4449,False,2,2,3,0.3114,False,2.0,2.0,1.0,1.667,False,1793,2269,23.562,gemini,0.7
1,exp2,T23,factual_calibration,gemini-pro,gemini-2.5-flash,base_b,4,4,2,0.4318,False,4,4,3,0.4749,False,0.0,0.0,1.0,0.333,False,2253,2692,14.065,gemini,0.7
1,exp2,T24,causal_inference,gemini-pro,gemini-2.5-flash,base_b,4,5,2,0.4805,False,3,4,3,0.4368,False,1.0,1.0,1.0,1.0,False,2059,2502,12.503,gemini,0.7
1,exp2,T25,causal_inference,gemini-pro,gemini-2.5-flash,base_b,4,5,3,0.5483,False,3,4,3,0.4569,False,1.0,1.0,0.0,0.667,False,1473,1921,9.214,gemini,0.7
1,exp2,T26,causal_inference,gemini-pro,gemini-2.5-flash,base_b,2,3,1,0.2667,False,4,3,3,0.4446,False,2.0,0.0,2.0,1.333,False,1803,2222,10.799,gemini,0.7
1,exp2,T28,mathematical_reasoning,gemini-pro,gemini-2.5-flash,base_b,4,5,1,0.434,False,5,4,4,0.5643,False,1.0,1.0,3.0,1.667,False,2163,2632,11.924,gemini,0.7
1,exp2,T29,mathematical_reasoning,gemini-pro,gemini-2.5-flash,base_b,4,3,2,0.3841,False,3,1,3,0.2987,False,1.0,2.0,1.0,1.333,False,2465,2898,13.123,gemini,0.7
1,exp2,T30,scientific_reasoning,gemini-pro,gemini-2.5-flash,base_b,4,4,2,0.4596,False,4,4,3,0.5056,False,0.0,0.0,1.0,0.333,False,1411,1808,8.805,gemini,0.7
1,exp2,T31,scientific_reasoning,gemini-pro,gemini-2.5-flash,base_b,4,3,2,0.4049,False,4,5,3,0.5399,False,0.0,2.0,1.0,1.0,False,1649,2096,11.088,gemini,0.7
1,exp2,T32,scientific_reasoning,gemini-pro,gemini-2.5-flash,base_b,4,4,2,0.4489,False,4,5,3,0.5387,False,0.0,1.0,1.0,0.667,False,1676,2121,10.936,gemini,0.7
1,exp2,T33,epistemic_calibration,gemini-pro,gemini-2.5-flash,base_b,4,3,2,0.3962,False,4,5,3,0.5282,False,0.0,2.0,1.0,1.0,False,1943,2408,11.672,gemini,0.7
1,exp2,T34,epistemic_calibration,gemini-pro,gemini-2.5-flash,base_b,2,3,1,0.2487,False,4,5,3,0.4973,False,2.0,2.0,2.0,2.0,False,3111,3549,17.11,gemini,0.7
1,exp2,T35,epistemic_calibration,gemini-pro,gemini-2.5-flash,base_b,4,4,2,0.3931,False,4,5,3,0.4718,False,0.0,1.0,1.0,0.667,False,4811,5217,26.75,gemini,0.7
1,exp2,T36,structured_analysis,gemini-pro,gemini-2.5-flash,base_b,2,3,1,0.2488,False,4,5,3,0.4976,False,2.0,2.0,2.0,2.0,False,3097,3525,19.885,gemini,0.7
1,exp2,T37,structured_analysis,gemini-pro,gemini-2.5-flash,base_b,2,3,1,0.2524,False,3,3,3,0.3785,False,1.0,0.0,2.0,1.0,False,2765,3221,16.684,gemini,0.7
1,exp3,T38,conflicting_information,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,5,4,3,0.5445,False,4,5,3,0.5445,False,1.0,1.0,0.0,0.667,False,1549,3320,10.369,gemini,0.7
1,exp3,T41,conflicting_information,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,4,5,2,0.5202,False,3,5,3,0.5202,False,1.0,0.0,1.0,0.667,False,1150,2859,8.512,gemini,0.7
1,exp3,T42,information_gap,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,2,2,1,0.2136,False,3,4,2,0.3845,False,1.0,2.0,1.0,1.333,False,2446,4134,15.02,gemini,0.7
1,exp3,T44,information_gap,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,4,5,5,0.6231,False,4,5,5,0.6231,False,0.0,0.0,0.0,0.0,True,1787,3447,10.947,gemini,0.7
1,exp3,T46,high_structural_load,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,2,1,1,0.1648,False,4,2,3,0.3707,False,2.0,1.0,2.0,1.667,False,3267,5038,19.038,gemini,0.7
1,exp3,T50,adversarial_framing,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,2,3,2,0.3137,False,3,4,3,0.4482,False,1.0,1.0,1.0,1.0,False,1697,3325,11.637,gemini,0.7
1,exp3,T42,information_gap,gemini-pro,gemini-2.5-flash,base_a,4,5,4,0.5344,False,4,5,5,0.5755,False,0.0,0.0,1.0,0.333,False,3324,3599,19.402,gemini,0.7
1,exp3,T38,conflicting_information,gemini-pro,gemini-2.5-flash,base_b,4,5,3,0.5246,False,4,5,4,0.5683,False,0.0,0.0,1.0,0.333,False,2048,2651,13.75,gemini,0.7
1,exp3,T41,conflicting_information,gemini-pro,gemini-2.5-flash,base_b,2,3,1,0.2555,False,4,5,3,0.5111,False,2.0,2.0,2.0,2.0,False,2506,3047,15.957,gemini,0.7
1,exp3,T44,information_gap,gemini-pro,gemini-2.5-flash,base_b,4,5,2,0.4777,False,4,5,3,0.5211,False,0.0,0.0,1.0,0.333,False,2154,2646,15.318,gemini,0.7
1,exp3,T46,high_structural_load,gemini-pro,gemini-2.5-flash,base_b,2,1,1,0.1672,False,3,1,2,0.2508,False,1.0,0.0,1.0,0.667,False,2908,3511,35.184,gemini,0.7
1,exp3,T50,adversarial_framing,gemini-pro,gemini-2.5-flash,base_b,4,4,2,0.4369,False,3,4,3,0.4369,False,1.0,0.0,1.0,0.667,False,2057,2517,14.022,gemini,0.7
1,exp3,T51,adversarial_framing,gemini-pro,gemini-2.5-flash,base_b,2,3,1,0.2566,False,3,2,3,0.3421,False,1.0,1.0,2.0,1.333,False,2429,2939,15.926,gemini,0.7
1,exp3,T52,adversarial_framing,gemini-pro,gemini-2.5-flash,base_b,4,5,4,0.5563,False,5,5,5,0.6419,False,1.0,0.0,1.0,0.667,False,2413,2922,14.282,gemini,0.7
1,exp2,T27,mathematical_reasoning,gemini-pro,gemini-2.5-flash,base_b,4,4,2,0.4258,False,4,5,3,0.511,False,0.0,1.0,1.0,0.667,False,2509,2950,14.431,gemini,0.7
1,exp3,T51,adversarial_framing,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,4,5,5,0.6333,False,3,4,5,0.5428,False,1.0,1.0,0.0,0.667,False,1585,3263,10.507,gemini,0.7
1,exp3,T52,adversarial_framing,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,4,5,5,0.6664,False,4,5,5,0.6664,False,0.0,0.0,0.0,0.0,True,1099,2776,8.402,gemini,0.7
1,exp3,T38,conflicting_information,gemini-pro,gemini-2.5-flash,base_a,4,4,3,0.4939,False,4,5,3,0.5388,False,0.0,1.0,0.0,0.333,False,1674,2032,11.059,gemini,0.7
1,exp3,T41,conflicting_information,gemini-pro,gemini-2.5-flash,base_a,2,2,1,0.2099,False,3,5,3,0.4619,False,1.0,3.0,2.0,2.0,False,2802,3098,17.765,gemini,0.7
1,exp3,T44,information_gap,gemini-pro,gemini-2.5-flash,base_a,4,3,5,0.5359,False,4,5,4,0.5806,False,0.0,2.0,1.0,1.0,False,1743,1990,11.07,gemini,0.7
1,exp3,T46,high_structural_load,gemini-pro,gemini-2.5-flash,base_a,4,2,3,0.3897,False,4,5,3,0.5196,False,0.0,3.0,0.0,1.0,False,2203,2561,13.977,gemini,0.7
1,exp3,T50,adversarial_framing,gemini-pro,gemini-2.5-flash,base_a,4,4,4,0.5273,False,4,5,3,0.5273,False,0.0,1.0,1.0,0.667,False,1969,2184,13.069,gemini,0.7
1,exp3,T51,adversarial_framing,gemini-pro,gemini-2.5-flash,base_a,4,4,4,0.5424,False,5,5,5,0.6779,False,1.0,1.0,1.0,1.0,False,1595,1860,11.217,gemini,0.7
1,exp3,T52,adversarial_framing,gemini-pro,gemini-2.5-flash,base_a,3,4,2,0.3842,False,4,5,3,0.5123,False,1.0,1.0,1.0,1.0,False,2460,2724,15.159,gemini,0.7
1,exp3,T42,information_gap,gemini-pro,gemini-2.5-flash,base_b,2,4,2,0.3363,False,5,5,5,0.6305,False,3.0,1.0,3.0,2.333,False,2780,3300,15.442,gemini,0.7
1,exp3,T38,conflicting_information,gemini-pro,gemini-2.5-flash,wlm_sl,4,5,5,0.6676,False,5,5,5,0.7153,False,1.0,0.0,0.0,0.333,False,1085,2141,8.342,gemini,0.7
1,exp3,T41,conflicting_information,gemini-pro,gemini-2.5-flash,wlm_sl,4,5,5,0.6674,False,5,5,5,0.7151,False,1.0,0.0,0.0,0.333,False,1087,2081,8.271,gemini,0.7
1,exp3,T42,information_gap,gemini-pro,gemini-2.5-flash,wlm_sl,4,5,5,0.5962,False,4,5,4,0.5537,False,0.0,0.0,1.0,0.333,False,2506,3479,15.021,gemini,0.7
1,exp3,T44,information_gap,gemini-pro,gemini-2.5-flash,wlm_sl,4,5,5,0.675,False,5,5,4,0.675,False,1.0,0.0,1.0,0.667,False,1005,1950,6.721,gemini,0.7
1,exp3,T46,high_structural_load,gemini-pro,gemini-2.5-flash,wlm_sl,4,4,2,0.4303,False,5,5,3,0.5594,False,1.0,1.0,1.0,1.0,False,2313,3369,13.036,gemini,0.7
1,exp3,T50,adversarial_framing,gemini-pro,gemini-2.5-flash,wlm_sl,4,5,2,0.5067,False,4,5,4,0.5988,False,0.0,0.0,2.0,0.667,False,1389,2302,10.205,gemini,0.7
1,exp3,T51,adversarial_framing,gemini-pro,gemini-2.5-flash,wlm_sl,4,5,4,0.5956,False,4,4,5,0.5956,False,0.0,1.0,1.0,0.667,False,1443,2406,10.773,gemini,0.7
1,exp3,T52,adversarial_framing,gemini-pro,gemini-2.5-flash,wlm_sl,4,5,5,0.6656,False,5,5,5,0.7131,False,1.0,0.0,0.0,0.333,False,1108,2070,9.047,gemini,0.7
1,exp3,T38,conflicting_information,gemini-pro,gemini-2.5-flash,wlm_json,4,4,2,0.4152,False,5,5,5,0.6228,False,1.0,1.0,3.0,1.667,False,3066,4310,16.221,gemini,0.7
1,exp3,T41,conflicting_information,gemini-pro,gemini-2.5-flash,wlm_json,3,5,2,0.424,False,4,5,3,0.5087,False,1.0,0.0,1.0,0.667,False,2597,3779,15.878,gemini,0.7
1,exp3,T42,information_gap,gemini-pro,gemini-2.5-flash,wlm_json,4,5,5,0.5575,False,5,5,5,0.5974,False,1.0,0.0,0.0,0.333,False,4315,5476,22.113,gemini,0.7
1,exp3,T44,information_gap,gemini-pro,gemini-2.5-flash,wlm_json,4,4,5,0.5569,False,4,5,5,0.5997,False,0.0,1.0,0.0,0.333,False,2394,3527,21.653,gemini,0.7
1,exp3,T46,high_structural_load,gemini-pro,gemini-2.5-flash,wlm_json,4,3,2,0.3499,False,3,5,3,0.4277,False,1.0,2.0,1.0,1.333,False,5287,6531,25.336,gemini,0.7
1,exp3,T50,adversarial_framing,gemini-pro,gemini-2.5-flash,wlm_json,4,5,4,0.5392,False,4,5,4,0.5392,False,0.0,0.0,0.0,0.0,True,3090,4191,18.262,gemini,0.7
1,exp3,T51,adversarial_framing,gemini-pro,gemini-2.5-flash,wlm_json,4,4,4,0.5117,False,3,4,3,0.4265,False,1.0,0.0,1.0,0.667,False,2480,3631,14.309,gemini,0.7
1,exp3,T52,adversarial_framing,gemini-pro,gemini-2.5-flash,wlm_json,4,5,5,0.6285,False,5,5,5,0.6734,False,1.0,0.0,0.0,0.333,False,1677,2827,11.374,gemini,0.7
