run_id,task_id,task_type,model_key,model_id,prompt_key,claude_structure,claude_hallucination,claude_completeness,claude_token_efficiency,claude_parse_error,gpt4o_structure,gpt4o_hallucination,gpt4o_completeness,gpt4o_token_efficiency,gpt4o_parse_error,agreement_structure_diff,agreement_hallucination_diff,agreement_completeness_diff,agreement_mean_diff,agreement_exact_match,output_tokens,total_tokens,latency_s,api,temperature,experiment
1,T17,statistical_reasoning,claude,claude-sonnet-4-20250514,base_b,4,4,5,0.6424,False,5,5,5,0.7413,False,1.0,1.0,0.0,0.667,False,849,1372,17.358,anthropic,0.7,exp2
1,T18,code_debugging,claude,claude-sonnet-4-20250514,base_b,4,5,5,0.6666,False,5,5,5,0.7143,False,1.0,0.0,0.0,0.333,False,1096,1585,19.149,anthropic,0.7,exp2
1,T19,code_debugging,claude,claude-sonnet-4-20250514,base_b,4,5,4,0.6,False,5,5,4,0.6461,False,1.0,0.0,0.0,0.333,False,1369,1872,23.326,anthropic,0.7,exp2
1,T20,code_debugging,claude,claude-sonnet-4-20250514,base_b,4,3,5,0.585,False,4,4,5,0.6338,False,0.0,1.0,0.0,0.333,False,931,1444,18.221,anthropic,0.7,exp2
1,T21,factual_calibration,claude,claude-sonnet-4-20250514,base_b,4,5,2,0.5291,False,4,5,4,0.6253,False,0.0,0.0,2.0,0.667,False,1022,1534,23.562,anthropic,0.7,exp2
1,T22,factual_calibration,claude,claude-sonnet-4-20250514,base_b,4,5,4,0.6245,False,4,4,4,0.5764,False,0.0,1.0,0.0,0.333,False,1031,1561,20.641,anthropic,0.7,exp2
1,T23,factual_calibration,claude,claude-sonnet-4-20250514,base_b,4,5,4,0.6268,False,4,4,3,0.5303,False,0.0,1.0,1.0,0.667,False,1005,1470,22.424,anthropic,0.7,exp2
1,T24,causal_inference,claude,claude-sonnet-4-20250514,base_b,4,5,4,0.629,False,5,5,5,0.7257,False,1.0,0.0,1.0,0.667,False,981,1456,20.879,anthropic,0.7,exp2
1,T25,causal_inference,claude,claude-sonnet-4-20250514,base_b,4,5,4,0.6418,False,5,5,5,0.7405,False,1.0,0.0,1.0,0.667,False,855,1345,18.353,anthropic,0.7,exp2
1,T26,causal_inference,claude,claude-sonnet-4-20250514,base_b,4,5,3,0.5753,False,5,5,5,0.7191,False,1.0,0.0,2.0,1.0,False,1045,1499,25.09,anthropic,0.7,exp2
1,T27,mathematical_reasoning,claude,claude-sonnet-4-20250514,base_b,4,5,5,0.6408,False,4,5,5,0.6408,False,0.0,0.0,0.0,0.0,True,1453,1922,22.385,anthropic,0.7,exp2
1,T28,mathematical_reasoning,claude,claude-sonnet-4-20250514,base_b,4,5,5,0.6764,False,4,5,5,0.6764,False,0.0,0.0,0.0,0.0,True,991,1492,18.82,anthropic,0.7,exp2
1,T29,mathematical_reasoning,claude,claude-sonnet-4-20250514,base_b,4,2,5,0.5108,False,4,5,5,0.6502,False,0.0,3.0,0.0,1.0,False,1309,1775,22.452,anthropic,0.7,exp2
1,T30,scientific_reasoning,claude,claude-sonnet-4-20250514,base_b,4,4,5,0.6428,False,5,5,5,0.7417,False,1.0,1.0,0.0,0.667,False,846,1291,18.948,anthropic,0.7,exp2
1,T31,scientific_reasoning,claude,claude-sonnet-4-20250514,base_b,4,5,3,0.5782,False,5,5,4,0.6746,False,1.0,0.0,1.0,0.667,False,1009,1488,22.956,anthropic,0.7,exp2
1,T32,scientific_reasoning,claude,claude-sonnet-4-20250514,base_b,4,5,5,0.7046,False,5,5,5,0.755,False,1.0,0.0,0.0,0.333,False,751,1228,18.485,anthropic,0.7,exp2
1,T33,epistemic_calibration,claude,claude-sonnet-4-20250514,base_b,4,5,5,0.6729,False,5,5,5,0.7209,False,1.0,0.0,0.0,0.333,False,1027,1532,21.61,anthropic,0.7,exp2
1,T34,epistemic_calibration,claude,claude-sonnet-4-20250514,base_b,4,3,5,0.5826,False,4,5,3,0.5826,False,0.0,2.0,2.0,1.333,False,958,1427,21.95,anthropic,0.7,exp2
1,T35,epistemic_calibration,claude,claude-sonnet-4-20250514,base_b,4,5,2,0.5167,False,3,5,4,0.5637,False,1.0,0.0,2.0,1.0,False,1206,1652,26.289,anthropic,0.7,exp2
1,T36,structured_analysis,claude,claude-sonnet-4-20250514,base_b,4,4,4,0.5772,False,5,5,4,0.6734,False,1.0,1.0,0.0,0.667,False,1022,1484,24.207,anthropic,0.7,exp2
1,T37,structured_analysis,claude,claude-sonnet-4-20250514,base_b,4,4,4,0.5629,False,4,5,4,0.6098,False,0.0,1.0,0.0,0.333,False,1219,1714,29.403,anthropic,0.7,exp2
1,T08,math_proof_verification,gpt-4o,gpt-4o,wlm_sl,2,2,3,0.3792,False,3,4,3,0.5418,False,1.0,2.0,0.0,1.0,False,469,1472,3.403,openai,0.7,exp2
1,T09,math_proof_verification,gpt-4o,gpt-4o,wlm_sl,4,5,5,0.7392,False,4,5,5,0.7392,False,0.0,0.0,0.0,0.0,True,551,1475,3.947,openai,0.7,exp2
1,T10,math_proof_verification,gpt-4o,gpt-4o,wlm_sl,3,5,4,0.6479,False,5,5,4,0.7559,False,2.0,0.0,0.0,0.667,False,479,1366,3.866,openai,0.7,exp2
1,T11,math_proof_verification,gpt-4o,gpt-4o,wlm_sl,4,5,4,0.6716,False,4,5,3,0.62,False,0.0,0.0,1.0,0.333,False,633,1601,3.917,openai,0.7,exp2
1,T12,logical_validity,gpt-4o,gpt-4o,wlm_sl,4,3,3,0.5474,False,4,5,4,0.7117,False,0.0,2.0,1.0,1.0,False,440,1355,3.39,openai,0.7,exp2
1,T13,logical_validity,gpt-4o,gpt-4o,wlm_sl,2,4,3,0.4977,False,3,4,3,0.5529,False,1.0,0.0,0.0,0.333,False,414,1326,3.402,openai,0.7,exp2
1,T14,logical_validity,gpt-4o,gpt-4o,wlm_sl,4,5,5,0.7328,False,5,5,5,0.7852,False,1.0,0.0,0.0,0.333,False,582,1487,3.642,openai,0.7,exp2
1,T15,statistical_reasoning,gpt-4o,gpt-4o,wlm_sl,3,4,4,0.5925,False,5,5,5,0.808,False,2.0,1.0,1.0,1.333,False,486,1418,3.566,openai,0.7,exp2
1,T16,statistical_reasoning,gpt-4o,gpt-4o,wlm_sl,2,5,2,0.4965,False,4,5,5,0.7723,False,2.0,0.0,3.0,1.667,False,420,1385,3.211,openai,0.7,exp2
1,T17,statistical_reasoning,gpt-4o,gpt-4o,wlm_sl,5,5,5,0.7668,False,5,5,5,0.7668,False,0.0,0.0,0.0,0.0,True,678,1576,4.676,openai,0.7,exp2
1,T18,code_debugging,gpt-4o,gpt-4o,wlm_sl,4,3,4,0.5614,False,4,5,5,0.7146,False,0.0,2.0,1.0,1.0,False,685,1567,4.086,openai,0.7,exp2
1,T19,code_debugging,gpt-4o,gpt-4o,wlm_sl,4,3,5,0.6125,False,5,4,5,0.7146,False,1.0,1.0,0.0,0.667,False,685,1559,5.36,openai,0.7,exp2
1,T20,code_debugging,gpt-4o,gpt-4o,wlm_sl,4,2,3,0.4708,False,4,3,4,0.5755,False,0.0,1.0,1.0,0.667,False,584,1488,3.394,openai,0.7,exp2
1,T21,factual_calibration,gpt-4o,gpt-4o,wlm_sl,3,5,2,0.5421,False,5,5,5,0.8132,False,2.0,0.0,3.0,1.667,False,467,1379,4.081,openai,0.7,exp2
1,T22,factual_calibration,gpt-4o,gpt-4o,wlm_sl,3,5,4,0.5782,False,4,5,3,0.5782,False,1.0,0.0,1.0,0.667,False,1009,1925,5.771,openai,0.7,exp2
1,T23,factual_calibration,gpt-4o,gpt-4o,wlm_sl,2,4,3,0.4787,False,4,5,5,0.7446,False,2.0,1.0,2.0,1.667,False,526,1399,3.695,openai,0.7,exp2
1,T24,causal_inference,gpt-4o,gpt-4o,wlm_sl,4,4,5,0.6497,False,5,5,5,0.7497,False,1.0,1.0,0.0,0.667,False,787,1662,5.621,openai,0.7,exp2
1,T25,causal_inference,gpt-4o,gpt-4o,wlm_sl,4,4,3,0.5838,False,5,5,5,0.7961,False,1.0,1.0,2.0,1.333,False,533,1419,3.946,openai,0.7,exp2
1,T26,causal_inference,gpt-4o,gpt-4o,wlm_sl,4,4,4,0.6499,False,4,5,5,0.7582,False,0.0,1.0,1.0,0.667,False,470,1326,3.164,openai,0.7,exp2
1,T27,mathematical_reasoning,gpt-4o,gpt-4o,wlm_sl,1,2,1,0.5791,False,1,5,1,1.0134,False,0.0,3.0,0.0,1.0,False,9,879,0.995,openai,0.7,exp2
1,T28,mathematical_reasoning,gpt-4o,gpt-4o,wlm_sl,4,3,4,0.583,False,4,5,4,0.689,False,0.0,2.0,0.0,0.667,False,538,1435,3.44,openai,0.7,exp2
1,T29,mathematical_reasoning,gpt-4o,gpt-4o,wlm_sl,5,5,5,0.7211,False,5,5,5,0.7211,False,0.0,0.0,0.0,0.0,True,1025,1891,5.091,openai,0.7,exp2
1,T30,scientific_reasoning,gpt-4o,gpt-4o,wlm_sl,4,2,5,0.5723,False,4,5,5,0.7284,False,0.0,3.0,0.0,1.0,False,605,1448,4.34,openai,0.7,exp2
1,T31,scientific_reasoning,gpt-4o,gpt-4o,wlm_sl,3,5,2,0.5597,False,4,5,5,0.7835,False,1.0,0.0,3.0,1.333,False,385,1268,2.952,openai,0.7,exp2
1,T32,scientific_reasoning,gpt-4o,gpt-4o,wlm_sl,3,2,4,0.4856,False,4,5,5,0.7554,False,1.0,3.0,1.0,1.667,False,481,1361,4.11,openai,0.7,exp2
1,T33,epistemic_calibration,gpt-4o,gpt-4o,wlm_sl,4,4,5,0.6762,False,5,5,5,0.7802,False,1.0,1.0,0.0,0.667,False,606,1509,4.332,openai,0.7,exp2
1,T34,epistemic_calibration,gpt-4o,gpt-4o,wlm_sl,3,2,3,0.4128,False,4,4,3,0.5676,False,1.0,2.0,0.0,1.0,False,638,1511,4.105,openai,0.7,exp2
1,T35,epistemic_calibration,gpt-4o,gpt-4o,wlm_sl,3,4,4,0.5865,False,4,5,5,0.7464,False,1.0,1.0,1.0,1.0,False,518,1371,3.652,openai,0.7,exp2
1,T36,structured_analysis,gpt-4o,gpt-4o,wlm_sl,3,4,4,0.5858,False,4,5,3,0.639,False,1.0,1.0,1.0,1.0,False,522,1387,3.879,openai,0.7,exp2
1,T37,structured_analysis,gpt-4o,gpt-4o,wlm_sl,3,2,4,0.4851,False,4,5,5,0.7546,False,1.0,3.0,1.0,1.667,False,484,1379,4.09,openai,0.7,exp2
1,T08,math_proof_verification,gpt-4o,gpt-4o,wlm_json,1,2,1,0.2142,False,2,4,2,0.4284,False,1.0,2.0,1.0,1.333,False,504,1716,5.085,openai,0.7,exp2
1,T09,math_proof_verification,gpt-4o,gpt-4o,wlm_json,2,4,2,0.4125,False,4,5,5,0.7219,False,2.0,1.0,3.0,2.0,False,641,1774,6.781,openai,0.7,exp2
1,T10,math_proof_verification,gpt-4o,gpt-4o,wlm_json,1,3,2,0.3145,False,5,5,5,0.7862,False,4.0,2.0,3.0,3.0,False,577,1673,5.863,openai,0.7,exp2
1,T11,math_proof_verification,gpt-4o,gpt-4o,wlm_json,2,4,3,0.4506,False,3,4,4,0.5507,False,1.0,0.0,1.0,0.667,False,778,1955,14.396,openai,0.7,exp2
1,T12,logical_validity,gpt-4o,gpt-4o,wlm_json,2,4,3,0.4734,False,4,5,3,0.6312,False,2.0,1.0,0.0,1.0,False,564,1688,5.63,openai,0.7,exp2
1,T13,logical_validity,gpt-4o,gpt-4o,wlm_json,3,5,4,0.6153,False,3,4,3,0.5127,False,0.0,1.0,1.0,0.667,False,665,1786,16.758,openai,0.7,exp2
1,T14,logical_validity,gpt-4o,gpt-4o,wlm_json,3,4,4,0.5732,False,4,5,4,0.6774,False,1.0,1.0,0.0,0.667,False,599,1713,5.743,openai,0.7,exp2
1,T15,statistical_reasoning,gpt-4o,gpt-4o,wlm_json,3,4,4,0.5477,False,4,5,5,0.6971,False,1.0,1.0,1.0,1.0,False,807,1948,7.419,openai,0.7,exp2
1,T16,statistical_reasoning,gpt-4o,gpt-4o,wlm_json,2,4,4,0.5035,False,4,5,4,0.6546,False,2.0,1.0,0.0,1.0,False,749,1923,7.138,openai,0.7,exp2
1,T17,statistical_reasoning,gpt-4o,gpt-4o,wlm_json,2,4,3,0.4494,False,3,5,4,0.5992,False,1.0,1.0,1.0,1.0,False,792,1899,7.552,openai,0.7,exp2
1,T18,code_debugging,gpt-4o,gpt-4o,wlm_json,3,4,4,0.554,False,5,3,5,0.6547,False,2.0,1.0,1.0,1.333,False,748,1839,9.267,openai,0.7,exp2
1,T19,code_debugging,gpt-4o,gpt-4o,wlm_json,4,3,5,0.5892,False,5,5,5,0.7365,False,1.0,2.0,0.0,1.0,False,887,1970,9.803,openai,0.7,exp2
1,T20,code_debugging,gpt-4o,gpt-4o,wlm_json,4,3,5,0.6155,False,4,3,5,0.6155,False,0.0,0.0,0.0,0.0,True,663,1776,6.517,openai,0.7,exp2
1,T21,factual_calibration,gpt-4o,gpt-4o,wlm_json,3,5,2,0.5051,False,4,5,3,0.6061,False,1.0,0.0,1.0,0.667,False,734,1855,7.927,openai,0.7,exp2
1,T22,factual_calibration,gpt-4o,gpt-4o,wlm_json,4,4,5,0.6452,False,4,3,3,0.4963,False,0.0,1.0,2.0,1.0,False,825,1950,6.883,openai,0.7,exp2
1,T23,factual_calibration,gpt-4o,gpt-4o,wlm_json,2,4,3,0.4542,False,4,5,3,0.6056,False,2.0,1.0,0.0,1.0,False,738,1820,8.137,openai,0.7,exp2
1,T24,causal_inference,gpt-4o,gpt-4o,wlm_json,3,4,4,0.5387,False,4,5,5,0.6856,False,1.0,1.0,1.0,1.0,False,903,1987,10.083,openai,0.7,exp2
1,T25,causal_inference,gpt-4o,gpt-4o,wlm_json,4,5,4,0.6687,False,4,5,5,0.7202,False,0.0,0.0,1.0,0.333,False,651,1746,6.838,openai,0.7,exp2
1,T26,causal_inference,gpt-4o,gpt-4o,wlm_json,4,4,5,0.6854,False,4,5,5,0.7381,False,0.0,1.0,0.0,0.333,False,556,1621,5.235,openai,0.7,exp2
1,T27,mathematical_reasoning,gpt-4o,gpt-4o,wlm_json,4,5,2,0.5427,False,4,5,4,0.6413,False,0.0,0.0,2.0,0.667,False,859,1938,8.976,openai,0.7,exp2
1,T28,mathematical_reasoning,gpt-4o,gpt-4o,wlm_json,2,2,2,0.3069,False,5,4,5,0.7162,False,3.0,2.0,3.0,2.667,False,675,1781,9.633,openai,0.7,exp2
1,T29,mathematical_reasoning,gpt-4o,gpt-4o,wlm_json,4,3,5,0.5748,False,4,5,5,0.6706,False,0.0,2.0,0.0,0.667,False,1051,2126,8.561,openai,0.7,exp2
1,T30,scientific_reasoning,gpt-4o,gpt-4o,wlm_json,4,3,4,0.5572,False,4,5,4,0.6585,False,0.0,2.0,0.0,0.667,False,720,1772,8.415,openai,0.7,exp2
1,T31,scientific_reasoning,gpt-4o,gpt-4o,wlm_json,4,3,4,0.5668,False,4,5,5,0.7214,False,0.0,2.0,1.0,1.0,False,644,1736,7.361,openai,0.7,exp2
1,T32,scientific_reasoning,gpt-4o,gpt-4o,wlm_json,3,4,5,0.6242,False,5,5,5,0.7802,False,2.0,1.0,0.0,1.0,False,606,1695,7.506,openai,0.7,exp2
1,T33,epistemic_calibration,gpt-4o,gpt-4o,wlm_json,3,4,2,0.4502,False,4,5,5,0.7004,False,1.0,1.0,3.0,1.667,False,782,1894,8.655,openai,0.7,exp2
1,T34,epistemic_calibration,gpt-4o,gpt-4o,wlm_json,4,3,5,0.6106,False,4,5,4,0.6615,False,0.0,2.0,1.0,1.0,False,699,1781,7.4,openai,0.7,exp2
1,T35,epistemic_calibration,gpt-4o,gpt-4o,wlm_json,2,4,2,0.4063,False,3,4,3,0.5078,False,1.0,0.0,1.0,0.667,False,708,1770,7.374,openai,0.7,exp2
1,T36,structured_analysis,gpt-4o,gpt-4o,wlm_json,2,3,2,0.3561,False,3,2,3,0.407,False,1.0,1.0,1.0,1.0,False,700,1774,7.967,openai,0.7,exp2
1,T37,structured_analysis,gpt-4o,gpt-4o,wlm_json,3,2,5,0.5062,False,4,5,4,0.6581,False,1.0,3.0,1.0,1.667,False,723,1827,8.108,openai,0.7,exp2
1,T08,math_proof_verification,gpt-4o,gpt-4o,wlm_hybrid_v2,2,3,2,0.3771,False,4,5,4,0.7003,False,2.0,2.0,2.0,2.0,False,486,2181,5.48,openai,0.7,exp2
1,T09,math_proof_verification,gpt-4o,gpt-4o,wlm_hybrid_v2,4,5,5,0.7124,False,4,5,4,0.6615,False,0.0,0.0,1.0,0.333,False,699,2315,7.343,openai,0.7,exp2
1,T10,math_proof_verification,gpt-4o,gpt-4o,wlm_hybrid_v2,2,3,3,0.4181,False,5,5,5,0.7839,False,3.0,2.0,2.0,2.333,False,588,2167,6.725,openai,0.7,exp2
1,T11,math_proof_verification,gpt-4o,gpt-4o,wlm_hybrid_v2,4,4,5,0.6452,False,4,5,4,0.6452,False,0.0,1.0,1.0,0.667,False,825,2485,8.651,openai,0.7,exp2
1,T12,logical_validity,gpt-4o,gpt-4o,wlm_hybrid_v2,4,5,5,0.7318,False,5,5,5,0.7841,False,1.0,0.0,0.0,0.333,False,587,2194,5.356,openai,0.7,exp2
1,T13,logical_validity,gpt-4o,gpt-4o,wlm_hybrid_v2,3,2,2,0.3706,False,3,2,3,0.4236,False,0.0,0.0,1.0,0.333,False,541,2145,6.424,openai,0.7,exp2
1,T14,logical_validity,gpt-4o,gpt-4o,wlm_hybrid_v2,3,4,5,0.6174,False,4,5,5,0.7203,False,1.0,1.0,0.0,0.667,False,650,2247,7.007,openai,0.7,exp2
1,T15,statistical_reasoning,gpt-4o,gpt-4o,wlm_hybrid_v2,4,4,4,0.6016,False,3,4,3,0.5013,False,1.0,0.0,1.0,0.667,False,771,2395,6.942,openai,0.7,exp2
1,T16,statistical_reasoning,gpt-4o,gpt-4o,wlm_hybrid_v2,4,5,5,0.7297,False,4,5,5,0.7297,False,0.0,0.0,0.0,0.0,True,598,2255,8.006,openai,0.7,exp2
1,T17,statistical_reasoning,gpt-4o,gpt-4o,wlm_hybrid_v2,4,4,5,0.6405,False,5,5,5,0.7391,False,1.0,1.0,0.0,0.667,False,866,2456,8.392,openai,0.7,exp2
1,T18,code_debugging,gpt-4o,gpt-4o,wlm_hybrid_v2,4,3,5,0.5942,False,4,5,5,0.6932,False,0.0,2.0,0.0,0.667,False,838,2412,7.513,openai,0.7,exp2
1,T19,code_debugging,gpt-4o,gpt-4o,wlm_hybrid_v2,4,4,3,0.5508,False,4,5,4,0.651,False,0.0,1.0,1.0,0.667,False,777,2343,9.21,openai,0.7,exp2
1,T20,code_debugging,gpt-4o,gpt-4o,wlm_hybrid_v2,4,3,5,0.6191,False,3,4,4,0.5675,False,1.0,1.0,1.0,1.0,False,639,2235,7.133,openai,0.7,exp2
1,T21,factual_calibration,gpt-4o,gpt-4o,wlm_hybrid_v2,2,4,2,0.4035,False,3,5,5,0.6556,False,1.0,1.0,3.0,1.667,False,741,2345,7.437,openai,0.7,exp2
1,T22,factual_calibration,gpt-4o,gpt-4o,wlm_hybrid_v2,3,4,5,0.5953,False,4,5,5,0.6945,False,1.0,1.0,0.0,0.667,False,827,2435,9.55,openai,0.7,exp2
1,T23,factual_calibration,gpt-4o,gpt-4o,wlm_hybrid_v2,3,4,5,0.6111,False,4,5,5,0.713,False,1.0,1.0,0.0,0.667,False,695,2260,9.377,openai,0.7,exp2
1,T24,causal_inference,gpt-4o,gpt-4o,wlm_hybrid_v2,4,5,5,0.7015,False,4,5,5,0.7015,False,0.0,0.0,0.0,0.0,True,774,2341,8.486,openai,0.7,exp2
1,T25,causal_inference,gpt-4o,gpt-4o,wlm_hybrid_v2,4,3,5,0.6062,False,4,5,4,0.6567,False,0.0,2.0,1.0,1.0,False,733,2311,8.013,openai,0.7,exp2
1,T26,causal_inference,gpt-4o,gpt-4o,wlm_hybrid_v2,3,4,5,0.6174,False,3,5,4,0.6174,False,0.0,1.0,1.0,0.667,False,650,2198,9.959,openai,0.7,exp2
1,T27,mathematical_reasoning,gpt-4o,gpt-4o,wlm_hybrid_v2,3,4,5,0.595,False,3,5,3,0.5454,False,0.0,1.0,2.0,1.0,False,830,2392,9.539,openai,0.7,exp2
1,T28,mathematical_reasoning,gpt-4o,gpt-4o,wlm_hybrid_v2,4,5,5,0.7102,False,4,5,5,0.7102,False,0.0,0.0,0.0,0.0,True,713,2302,19.386,openai,0.7,exp2
1,T29,mathematical_reasoning,gpt-4o,gpt-4o,wlm_hybrid_v2,2,1,2,0.2601,False,3,5,4,0.6243,False,1.0,4.0,2.0,2.333,False,605,2163,6.706,openai,0.7,exp2
1,T30,scientific_reasoning,gpt-4o,gpt-4o,wlm_hybrid_v2,3,4,5,0.6412,False,4,5,4,0.6946,False,1.0,1.0,1.0,1.0,False,511,2046,6.046,openai,0.7,exp2
1,T31,scientific_reasoning,gpt-4o,gpt-4o,wlm_hybrid_v2,4,4,5,0.6755,False,4,5,4,0.6755,False,0.0,1.0,1.0,0.667,False,610,2185,6.452,openai,0.7,exp2
1,T32,scientific_reasoning,gpt-4o,gpt-4o,wlm_hybrid_v2,4,4,5,0.6497,False,5,5,5,0.7497,False,1.0,1.0,0.0,0.667,False,787,2359,9.774,openai,0.7,exp2
1,T33,epistemic_calibration,gpt-4o,gpt-4o,wlm_hybrid_v2,4,4,5,0.6471,False,4,5,5,0.6968,False,0.0,1.0,0.0,0.333,False,809,2404,8.921,openai,0.7,exp2
1,T34,epistemic_calibration,gpt-4o,gpt-4o,wlm_hybrid_v2,2,2,4,0.4168,False,4,5,5,0.7293,False,2.0,3.0,1.0,2.0,False,600,2165,7.426,openai,0.7,exp2
1,T35,epistemic_calibration,gpt-4o,gpt-4o,wlm_hybrid_v2,3,4,3,0.5243,False,4,5,5,0.734,False,1.0,1.0,2.0,1.333,False,576,2121,7.294,openai,0.7,exp2
1,T36,structured_analysis,gpt-4o,gpt-4o,wlm_hybrid_v2,3,4,5,0.6545,False,4,4,5,0.709,False,1.0,0.0,0.0,0.333,False,450,2007,6.14,openai,0.7,exp2
1,T37,structured_analysis,gpt-4o,gpt-4o,wlm_hybrid_v2,3,4,5,0.6176,False,4,5,5,0.7205,False,1.0,1.0,0.0,0.667,False,649,2236,9.681,openai,0.7,exp2
1,T08,math_proof_verification,gpt-4o,gpt-4o,base_a,2,2,3,0.3563,False,3,4,3,0.509,False,1.0,2.0,0.0,1.0,False,697,1024,4.277,openai,0.7,exp2
1,T09,math_proof_verification,gpt-4o,gpt-4o,base_a,4,2,4,0.5196,False,4,5,5,0.7275,False,0.0,3.0,1.0,1.333,False,610,858,6.322,openai,0.7,exp2
1,T10,math_proof_verification,gpt-4o,gpt-4o,base_a,4,4,5,0.6912,False,5,5,5,0.7976,False,1.0,1.0,0.0,0.667,False,527,738,5.377,openai,0.7,exp2
1,T11,math_proof_verification,gpt-4o,gpt-4o,base_a,4,3,5,0.6545,False,4,5,4,0.709,False,0.0,2.0,1.0,1.0,False,450,742,4.271,openai,0.7,exp2
1,T12,logical_validity,gpt-4o,gpt-4o,base_a,4,2,4,0.5388,False,4,4,4,0.6466,False,0.0,2.0,0.0,0.667,False,485,724,3.625,openai,0.7,exp2
1,T13,logical_validity,gpt-4o,gpt-4o,base_a,4,5,4,0.6716,False,4,5,4,0.6716,False,0.0,0.0,0.0,0.0,True,633,869,10.977,openai,0.7,exp2
1,T14,logical_validity,gpt-4o,gpt-4o,base_a,4,5,4,0.6491,False,4,5,5,0.699,False,0.0,0.0,1.0,0.333,False,792,1021,11.797,openai,0.7,exp2
1,T15,statistical_reasoning,gpt-4o,gpt-4o,base_a,4,4,5,0.6584,False,5,5,5,0.7596,False,1.0,1.0,0.0,0.667,False,721,977,4.737,openai,0.7,exp2
1,T16,statistical_reasoning,gpt-4o,gpt-4o,base_a,4,3,4,0.5616,False,5,5,5,0.7658,False,1.0,2.0,1.0,1.333,False,684,973,14.71,openai,0.7,exp2
1,T17,statistical_reasoning,gpt-4o,gpt-4o,base_a,4,4,5,0.6799,False,5,5,5,0.7845,False,1.0,1.0,0.0,0.667,False,585,807,9.88,openai,0.7,exp2
1,T18,code_debugging,gpt-4o,gpt-4o,base_a,4,4,5,0.664,False,5,5,5,0.7661,False,1.0,1.0,0.0,0.667,False,682,888,8.041,openai,0.7,exp2
1,T19,code_debugging,gpt-4o,gpt-4o,base_a,5,4,5,0.6957,False,5,5,5,0.7454,False,0.0,1.0,0.0,0.333,False,818,1016,5.429,openai,0.7,exp2
1,T20,code_debugging,gpt-4o,gpt-4o,base_a,4,2,5,0.5696,False,5,5,5,0.7767,False,1.0,3.0,0.0,1.333,False,624,852,6.612,openai,0.7,exp2
1,T21,factual_calibration,gpt-4o,gpt-4o,base_a,4,2,2,0.4154,False,4,5,4,0.675,False,0.0,3.0,2.0,1.667,False,613,849,11.491,openai,0.7,exp2
1,T22,factual_calibration,gpt-4o,gpt-4o,base_a,5,5,5,0.7816,False,5,5,5,0.7816,False,0.0,0.0,0.0,0.0,True,599,839,3.862,openai,0.7,exp2
1,T23,factual_calibration,gpt-4o,gpt-4o,base_a,3,4,4,0.5581,False,4,5,5,0.7104,False,1.0,1.0,1.0,1.0,False,712,909,10.253,openai,0.7,exp2
1,T24,causal_inference,gpt-4o,gpt-4o,base_a,4,3,4,0.5635,False,5,5,4,0.7171,False,1.0,2.0,0.0,1.0,False,669,868,9.934,openai,0.7,exp2
1,T25,causal_inference,gpt-4o,gpt-4o,base_a,4,3,4,0.5544,False,5,5,5,0.756,False,1.0,2.0,1.0,1.333,False,744,954,5.109,openai,0.7,exp2
1,T26,causal_inference,gpt-4o,gpt-4o,base_a,4,3,5,0.6464,False,4,5,5,0.7541,False,0.0,2.0,0.0,0.667,False,486,666,5.684,openai,0.7,exp2
1,T27,mathematical_reasoning,gpt-4o,gpt-4o,base_a,4,5,5,0.6555,False,5,5,4,0.6555,False,1.0,0.0,1.0,0.667,False,1235,1429,63.187,openai,0.7,exp2
1,T28,mathematical_reasoning,gpt-4o,gpt-4o,base_a,4,3,5,0.5999,False,4,5,5,0.6998,False,0.0,2.0,0.0,0.667,False,786,1007,16.191,openai,0.7,exp2
1,T29,mathematical_reasoning,gpt-4o,gpt-4o,base_a,4,5,5,0.6933,False,4,5,5,0.6933,False,0.0,0.0,0.0,0.0,True,837,1027,4.865,openai,0.7,exp2
1,T30,scientific_reasoning,gpt-4o,gpt-4o,base_a,4,3,5,0.6472,False,4,3,4,0.5933,False,0.0,0.0,1.0,0.333,False,482,649,6.397,openai,0.7,exp2
1,T31,scientific_reasoning,gpt-4o,gpt-4o,base_a,4,2,5,0.5913,False,5,4,5,0.7526,False,1.0,2.0,0.0,1.0,False,492,699,10.025,openai,0.7,exp2
1,T32,scientific_reasoning,gpt-4o,gpt-4o,base_a,3,2,4,0.4761,False,5,5,5,0.7936,False,2.0,3.0,1.0,2.0,False,544,748,9.822,openai,0.7,exp2
1,T33,epistemic_calibration,gpt-4o,gpt-4o,base_a,4,4,5,0.6862,False,5,5,5,0.7917,False,1.0,1.0,0.0,0.667,False,552,779,10.09,openai,0.7,exp2
1,T34,epistemic_calibration,gpt-4o,gpt-4o,base_a,4,4,5,0.6998,False,4,5,4,0.6998,False,0.0,1.0,1.0,0.667,False,488,685,7.318,openai,0.7,exp2
1,T35,epistemic_calibration,gpt-4o,gpt-4o,base_a,4,4,4,0.6194,False,5,5,4,0.7226,False,1.0,1.0,0.0,0.667,False,637,814,7.762,openai,0.7,exp2
1,T36,structured_analysis,gpt-4o,gpt-4o,base_a,4,3,4,0.5523,False,3,4,3,0.5021,False,1.0,1.0,1.0,1.0,False,763,952,5.709,openai,0.7,exp2
